Quantity,UnitPrice,OrderStatus,ItemsInCart,TotalPrice,Year,Month,DayOfWeek,IsWeekend,RevenuePerCartItem,OrderStatus_encoded,Product_Chair,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,PaymentMethod_Cash,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,ReferralSource_Email,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral,CouponCode_FREESHIP,CouponCode_SAVE10,CouponCode_WINTER15,RevenueIntensityScore,PriceDeviation,SpendTier
2.0,681.06,Shipped,3.0,1362.12,2024,1,6,1,454.03999999999996,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,227.01999999999998,323.35294797687857,1
5.0,128.95,Pending,10.0,644.75,2023,9,3,0,64.475,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,12.895,-200.65811764705882,0
2.0,118.59,Delivered,2.0,237.18,2024,3,0,0,118.59,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,59.295,-211.0181176470588,0
1.0,95.1,Pending,1.0,95.1,2024,11,4,0,95.1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,95.1,-256.61491712707186,0
3.0,54.95,Returned,8.0,164.85,2023,12,5,1,20.60625,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,6.8687499999999995,-274.6581176470588,0
3.0,136.97,Returned,4.0,410.91,2024,10,4,0,102.7275,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,34.2425,-214.74491712707183,0
2.0,194.85,Returned,5.0,389.7,2023,3,6,1,77.94,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,38.97,-160.8102808988764,0
4.0,583.02,Delivered,4.0,2332.08,2024,10,4,0,583.02,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,145.755,225.3129479768786,2
5.0,95.75,Shipped,8.0,478.75,2024,9,6,1,59.84375,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,11.96875,-259.9102808988764,0
4.0,325.76,Shipped,8.0,1303.04,2024,7,0,0,162.88,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,40.72,-3.848117647058814,1
4.0,186.41,Pending,6.0,745.64,2023,9,4,0,124.27333333333333,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,31.06833333333333,-188.8075641025641,0
1.0,474.6,Delivered,4.0,474.6,2025,2,5,1,118.65,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,118.65,99.38243589743593,0
5.0,584.46,Returned,8.0,2922.3,2024,6,4,0,365.2875,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,73.0575,232.7450828729282,3
1.0,132.05,Delivered,2.0,132.05,2025,3,4,0,66.025,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,66.025,-225.65705202312137,0
4.0,494.84,Returned,8.0,1979.36,2023,12,0,0,247.42,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,61.855,127.16089385474856,2
4.0,224.61,Returned,6.0,898.44,2024,1,1,0,149.74,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,37.435,-127.10491712707181,1
4.0,44.07,Pending,6.0,176.28,2024,6,4,0,29.38,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,7.345,-314.59361963190184,0
5.0,418.53,Pending,6.0,2092.65,2024,2,4,0,348.77500000000003,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,69.75500000000001,59.866380368098135,2
4.0,532.87,Pending,9.0,2131.48,2024,1,2,0,236.8311111111111,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,59.20777777777778,157.6524358974359,2
2.0,485.37,Shipped,5.0,970.74,2025,6,2,0,194.148,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,97.074,110.15243589743591,1
4.0,386.73,Delivered,4.0,1546.92,2024,6,3,0,386.73,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,96.6825,11.512435897435921,1
2.0,377.47,Pending,7.0,754.94,2024,7,5,1,107.84857142857143,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,53.924285714285716,47.86188235294122,0
5.0,332.64,Delivered,10.0,1663.2,2025,1,3,0,166.32,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,33.264,-26.023619631901852,1
3.0,699.93,Returned,7.0,2099.79,2024,11,5,1,299.96999999999997,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,99.99,342.2229479768786,2
1.0,576.35,Returned,1.0,576.35,2024,9,0,0,576.35,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,576.35,217.68638036809818,0
2.0,461.37,Delivered,5.0,922.74,2024,6,2,0,184.548,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,92.274,93.6908938547486,1
4.0,111.3,Pending,7.0,445.2,2023,3,3,0,63.6,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,15.9,-240.41491712707182,0
3.0,661.89,Cancelled,6.0,1985.67,2025,2,0,0,330.945,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,110.315,332.2818823529412,2
2.0,259.58,Delivered,7.0,519.16,2025,3,2,0,74.16571428571429,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,37.082857142857144,-108.09910614525143,0
3.0,70.81,Shipped,8.0,212.43,2024,7,0,0,26.55375,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,8.85125,-296.8691061452514,0
1.0,518.39,Pending,4.0,518.39,2025,4,6,1,129.5975,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,129.5975,160.6829479768786,0
4.0,145.41,Returned,7.0,581.64,2023,1,5,1,83.09142857142857,3,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,20.77285714285714,-222.2691061452514,0
2.0,599.86,Pending,7.0,1199.72,2023,1,1,0,171.38857142857142,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,85.69428571428571,232.1808938547486,1
4.0,429.37,Delivered,8.0,1717.48,2024,10,3,0,214.685,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,53.67125,54.15243589743591,2
2.0,241.49,Returned,7.0,482.98,2024,4,2,0,68.99714285714286,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,34.49857142857143,-133.7275641025641,0
2.0,452.05,Returned,3.0,904.1,2025,5,5,1,301.3666666666667,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,150.68333333333334,100.33508287292818,1
3.0,336.71,Pending,4.0,1010.13,2023,6,1,0,252.5325,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,84.1775,7.101882352941175,1
1.0,283.69,Shipped,6.0,283.69,2024,6,3,0,47.281666666666666,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,47.281666666666666,-91.5275641025641,0
1.0,157.72,Delivered,2.0,157.72,2024,2,3,0,78.86,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,78.86,-171.8881176470588,0
3.0,624.84,Cancelled,8.0,1874.52,2023,3,6,1,234.315,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,78.105,257.1608938547486,2
3.0,308.01,Pending,3.0,924.03,2023,7,0,0,308.01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,102.67,-21.598117647058814,1
1.0,39.56,Cancelled,5.0,39.56,2025,2,1,0,7.912000000000001,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,7.912000000000001,-290.0481176470588,0
4.0,37.76,Delivered,7.0,151.04,2023,6,4,0,21.577142857142857,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,5.394285714285714,-291.8481176470588,0
3.0,76.96,Returned,8.0,230.88,2024,9,1,0,28.86,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,9.62,-298.2575641025641,0
1.0,569.96,Delivered,4.0,569.96,2023,4,3,0,142.49,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,142.49,212.25294797687866,0
5.0,627.43,Cancelled,10.0,3137.15,2024,3,6,1,313.71500000000003,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,62.743,269.7229479768786,3
2.0,534.91,Returned,5.0,1069.82,2023,10,4,0,213.964,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,106.982,177.2029479768786,1
2.0,278.88,Pending,3.0,557.76,2023,1,6,1,185.92,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,92.96,-72.83491712707183,0
2.0,323.22,Delivered,7.0,646.44,2025,4,4,0,92.34857142857143,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,46.174285714285716,-44.45910614525138,0
5.0,653.46,Cancelled,9.0,3267.3,2023,9,0,0,363.03333333333336,4,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,72.60666666666667,285.7808938547486,3
4.0,678.55,Delivered,5.0,2714.2,2023,7,3,0,542.8399999999999,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,135.70999999999998,326.8350828729281,3
1.0,314.38,Returned,6.0,314.38,2024,2,6,1,52.39666666666667,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,52.39666666666667,-15.22811764705881,0
3.0,692.44,Cancelled,8.0,2077.32,2024,6,2,0,259.665,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,86.555,317.22243589743596,2
1.0,604.87,Delivered,4.0,604.87,2024,7,6,1,151.2175,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,151.2175,246.20638036809817,0
2.0,512.33,Cancelled,7.0,1024.66,2025,6,5,1,146.38000000000002,4,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,73.19000000000001,137.11243589743594,1
3.0,20.54,Cancelled,3.0,61.62,2025,4,1,0,20.54,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,6.846666666666667,-335.1202808988764,0
2.0,625.22,Cancelled,5.0,1250.44,2023,3,5,1,250.08800000000002,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,125.04400000000001,250.00243589743593,1
1.0,21.19,Returned,5.0,21.19,2023,8,0,0,4.238,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,4.238,-346.4891061452514,0
5.0,64.49,Cancelled,7.0,322.45,2025,3,4,0,46.06428571428571,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,9.212857142857143,-291.1702808988764,0
4.0,246.85,Shipped,8.0,987.4,2023,4,4,0,123.425,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,30.85625,-110.85705202312138,1
3.0,588.74,Pending,8.0,1766.22,2023,12,4,0,220.7775,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,73.5925,213.5224358974359,2
4.0,184.48,Cancelled,4.0,737.92,2024,3,6,1,184.48,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,46.12,-173.2270520231214,0
5.0,524.26,Delivered,5.0,2621.3,2024,1,2,0,524.26,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,104.852,149.0424358974359,3
2.0,493.63,Returned,6.0,987.26,2024,8,6,1,164.54333333333332,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,82.27166666666666,134.96638036809816,1
1.0,438.34,Returned,5.0,438.34,2025,5,0,0,87.66799999999999,3,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,87.66799999999999,86.62508287292815,0
1.0,325.81,Pending,1.0,325.81,2025,5,4,0,325.81,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,325.81,-31.897052023121375,0
1.0,176.1,Pending,1.0,176.1,2023,7,5,1,176.1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,176.1,-179.5602808988764,0
5.0,45.31,Cancelled,8.0,226.55,2023,8,2,0,28.31875,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,5.66375,-310.3502808988764,0
4.0,221.96,Delivered,7.0,887.84,2024,3,6,1,126.83428571428571,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,31.708571428571428,-107.6481176470588,1
2.0,601.43,Pending,5.0,1202.86,2023,11,3,0,240.57199999999997,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,120.28599999999999,245.76971910112354,1
5.0,691.28,Delivered,10.0,3330.4075,2023,8,3,0,333.04075,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,66.60815,323.60089385474856,3
4.0,417.89,Pending,4.0,1671.56,2024,9,5,1,417.89,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,104.4725,60.18294797687861,2
4.0,409.28,Pending,8.0,1637.12,2024,1,5,1,204.64,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,51.16,53.619719101123565,1
2.0,356.35,Returned,6.0,712.7,2023,6,4,0,118.78333333333335,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,59.39166666666667,26.741882352941218,0
5.0,170.22,Delivered,8.0,851.1,2024,4,0,0,106.3875,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,21.2775,-185.4402808988764,1
4.0,384.85,Delivered,9.0,1539.4,2023,3,3,0,171.04444444444445,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,42.76111111111111,33.135082872928194,1
4.0,115.77,Pending,7.0,463.08,2024,11,2,0,66.1542857142857,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,16.538571428571426,-241.9370520231214,0
3.0,579.55,Returned,8.0,1738.65,2025,4,1,0,217.33125,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,72.44375000000001,204.33243589743586,2
2.0,438.76,Returned,2.0,877.52,2023,2,0,0,438.76,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,219.38,81.05294797687861,1
5.0,488.35,Returned,9.0,2441.75,2025,5,0,0,271.30555555555554,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,54.26111111111111,113.13243589743593,2
4.0,328.56,Returned,4.0,1314.24,2023,4,6,1,328.56,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,82.14,-29.147052023121375,1
1.0,68.39,Returned,3.0,68.39,2025,3,4,0,22.796666666666667,3,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,22.796666666666667,-299.2891061452514,0
4.0,595.62,Pending,8.0,2382.48,2023,5,2,0,297.81,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,74.4525,243.90508287292818,2
5.0,644.64,Cancelled,6.0,3223.2,2024,2,5,1,537.1999999999999,4,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,107.44,288.9797191011236,3
5.0,397.81,Returned,5.0,1989.05,2023,8,6,1,397.81,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,79.562,39.146380368098164,2
3.0,236.5,Delivered,8.0,709.5,2024,1,0,0,88.6875,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,29.5625,-119.16028089887641,0
5.0,472.01,Cancelled,10.0,2360.05,2024,10,1,0,236.00500000000002,4,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,47.201,114.30294797687861,2
5.0,253.75,Pending,9.0,1268.75,2023,9,4,0,140.97222222222223,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,28.194444444444443,-101.91028089887641,1
3.0,676.21,Delivered,5.0,2028.63,2024,11,6,1,405.726,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,135.24200000000002,317.5463803680982,2
3.0,134.05,Shipped,3.0,402.15,2024,2,1,0,134.04999999999998,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,44.68333333333333,-195.5581176470588,0
5.0,217.43,Shipped,10.0,1087.15,2024,4,1,0,108.715,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,21.743000000000002,-112.1781176470588,1
1.0,553.56,Cancelled,5.0,553.56,2023,5,2,0,110.71199999999999,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,110.71199999999999,185.88089385474854,0
2.0,28.55,Shipped,7.0,57.1,2023,11,6,1,8.157142857142857,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,4.078571428571428,-329.15705202312137,0
2.0,255.26,Cancelled,6.0,510.52,2024,1,4,0,85.08666666666666,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,42.54333333333333,-119.9575641025641,0
5.0,292.54,Cancelled,8.0,1462.7,2025,3,5,1,182.8375,4,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,36.5675,-65.16705202312136,1
4.0,147.51,Pending,4.0,590.04,2024,12,2,0,147.51,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,36.8775,-208.15028089887642,0
3.0,569.84,Cancelled,8.0,1709.52,2024,8,6,1,213.69,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,71.23,218.1250828729282,2
5.0,574.79,Pending,8.0,2873.95,2024,2,2,0,359.24375,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,71.84875,207.11089385474855,3
4.0,598.19,Delivered,7.0,2392.76,2023,10,3,0,341.8228571428572,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,85.4557142857143,242.52971910112365,2
4.0,390.84,Cancelled,9.0,1563.36,2023,3,3,0,173.70666666666665,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,43.42666666666666,15.622435897435878,1
2.0,398.45,Cancelled,7.0,796.9,2024,9,5,1,113.84285714285714,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,56.92142857142857,23.23243589743589,0
5.0,623.81,Returned,6.0,3119.05,2023,5,5,1,519.8416666666667,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,103.96833333333333,248.59243589743585,3
4.0,174.49,Delivered,5.0,697.96,2024,12,5,1,139.592,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,34.898,-183.21705202312137,0
1.0,479.56,Returned,1.0,479.56,2025,3,5,1,479.56,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,479.56,104.3424358974359,0
4.0,653.13,Shipped,8.0,2612.52,2024,10,0,0,326.565,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,81.64125,295.4229479768786,3
3.0,481.1,Returned,3.0,1443.3,2023,8,1,0,481.09999999999997,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,160.36666666666667,122.43638036809818,1
5.0,271.69,Returned,7.0,1358.45,2025,3,2,0,194.06428571428572,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,38.81285714285715,-57.91811764705881,1
3.0,463.81,Returned,8.0,1391.43,2025,3,5,1,173.92875,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,57.97625,112.09508287292817,1
2.0,639.88,Delivered,5.0,1279.76,2023,5,3,0,255.952,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,127.976,272.2008938547486,1
4.0,404.58,Shipped,5.0,1618.32,2024,7,2,0,323.664,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,80.916,48.919719101123576,1
1.0,76.93,Delivered,6.0,76.93,2023,2,6,1,12.821666666666667,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,12.821666666666667,-281.73361963190183,0
4.0,190.64,Delivered,5.0,762.56,2024,12,2,0,152.512,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,38.128,-177.03910614525142,0
2.0,88.73,Pending,5.0,177.46,2023,12,0,0,35.492000000000004,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,17.746000000000002,-262.9849171270718,0
5.0,485.71,Pending,10.0,2428.55,2024,3,1,0,242.85500000000002,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,48.571000000000005,130.04971910112357,2
5.0,78.29,Shipped,5.0,391.45,2025,3,4,0,78.28999999999999,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,15.658,-296.9275641025641,0
5.0,22.14,Returned,10.0,110.7,2024,4,3,0,11.07,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2.214,-329.57491712707184,0
1.0,679.65,Shipped,6.0,679.65,2024,3,1,0,113.27499999999999,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,113.27499999999999,350.0418823529412,0
1.0,178.44,Cancelled,2.0,178.44,2023,2,3,0,89.22,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,89.22,-196.7775641025641,0
5.0,655.55,Delivered,5.0,3277.75,2025,6,5,1,655.55,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,131.11,299.88971910112355,3
4.0,577.08,Pending,8.0,2308.32,2024,4,3,0,288.54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,72.135,247.47188235294124,2
3.0,197.97,Cancelled,5.0,593.91,2023,8,3,0,118.782,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,39.594,-157.6902808988764,0
3.0,411.95,Delivered,7.0,1235.85,2024,1,6,1,176.54999999999998,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,58.849999999999994,56.28971910112358,1
2.0,443.22,Delivered,5.0,886.44,2024,9,3,0,177.288,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,88.644,91.5050828729282,1
3.0,364.14,Pending,7.0,1092.42,2025,5,2,0,156.06,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,52.02,6.432947976878609,1
3.0,430.06,Cancelled,8.0,1290.18,2025,5,1,0,161.2725,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,53.7575,100.4518823529412,1
1.0,320.92,Returned,5.0,320.92,2024,12,2,0,64.184,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,64.184,-34.74028089887639,0
3.0,107.36,Delivered,5.0,322.08,2023,10,6,1,64.416,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,21.471999999999998,-267.8575641025641,0
2.0,359.86,Cancelled,4.0,719.72,2024,7,3,0,179.93,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,89.965,30.25188235294121,0
4.0,434.23,Shipped,8.0,1736.92,2024,11,0,0,217.115,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,54.27875,82.51508287292819,2
2.0,645.85,Shipped,5.0,1291.7,2023,1,6,1,258.34000000000003,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,129.17000000000002,290.1897191011236,1
4.0,214.35,Cancelled,7.0,857.4,2025,6,0,0,122.48571428571428,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,30.62142857142857,-137.36491712707183,1
3.0,638.5,Cancelled,4.0,1915.5,2025,4,6,1,478.875,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,159.625,279.83638036809816,2
1.0,365.57,Cancelled,5.0,365.57,2023,12,1,0,73.114,4,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,73.114,7.8629479768786155,0
3.0,568.05,Pending,6.0,1704.15,2024,10,3,0,284.02500000000003,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,94.67500000000001,238.44188235294115,2
3.0,490.01,Returned,4.0,1470.03,2023,10,0,0,367.5075,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,122.5025,138.29508287292816,1
3.0,372.6,Delivered,7.0,1117.8,2025,6,4,0,159.68571428571428,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,53.22857142857143,14.892947976878645,1
5.0,240.61,Shipped,10.0,1203.05,2023,5,3,0,120.30499999999999,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,24.061,-118.05361963190182,1
1.0,586.62,Shipped,5.0,586.62,2024,6,0,0,117.324,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,117.324,211.4024358974359,0
3.0,257.84,Delivered,4.0,773.52,2024,3,6,1,193.38,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,64.46,-117.37756410256412,0
5.0,435.66,Pending,9.0,2178.3,2023,8,6,1,242.03333333333336,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,48.40666666666667,67.98089385474862,2
5.0,261.33,Returned,5.0,1306.65,2024,8,2,0,261.33000000000004,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,52.266000000000005,-94.33028089887642,1
1.0,422.54,Delivered,1.0,422.54,2024,1,1,0,422.54,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,422.54,70.82508287292819,0
5.0,330.45,Shipped,10.0,1652.25,2023,3,6,1,165.225,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,33.045,0.8418823529411839,1
3.0,120.82,Shipped,5.0,362.46,2023,12,5,1,72.49199999999999,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,24.163999999999998,-208.7881176470588,0
1.0,14.06,Pending,5.0,14.06,2024,5,0,0,2.8120000000000003,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2.8120000000000003,-361.1575641025641,0
